feature_id,year,Drought_Days
MAYO-BELWA,2006,4
MAYO-BELWA,2007,19
MAYO-BELWA,2008,0
MAYO-BELWA,2009,0
MAYO-BELWA,2010,0
MAYO-BELWA,2011,0
MAYO-BELWA,2012,0
MAYO-BELWA,2013,0
MAYO-BELWA,2014,0
MAYO-BELWA,2015,35
MAYO-BELWA,2016,0
MAYO-BELWA,2017,0
MAYO-BELWA,2018,0
MAYO-BELWA,2019,0
MAYO-BELWA,2020,16
MAYO-BELWA,2021,27
MAYO-BELWA,2022,1
MAYO-BELWA,2023,0
MAYO-BELWA,2024,38
MAYO-BELWA,2025,8
MAYO-BONEYE,2000,0
MAYO-BONEYE,2001,0
MAYO-BONEYE,2002,0
MAYO-BONEYE,2003,0
MAYO-BONEYE,2004,0
MAYO-BONEYE,2005,0
MAYO-BONEYE,2006,0
MAYO-BONEYE,2007,4
MAYO-BONEYE,2008,0
MAYO-BONEYE,2009,1
MAYO-BONEYE,2010,0
MAYO-BONEYE,2011,0
MAYO-BONEYE,2012,0
MAYO-BONEYE,2013,0
MAYO-BONEYE,2014,0
MAYO-BONEYE,2015,4
MAYO-BONEYE,2016,0
MAYO-BONEYE,2017,0
MAYO-BONEYE,2018,0
MAYO-BONEYE,2019,0
MAYO-BONEYE,2020,0
MAYO-BONEYE,2021,4
MAYO-BONEYE,2022,0
MAYO-BONEYE,2023,0
MAYO-BONEYE,2024,0
MAYO-BONEYE,2025,0
MAYO-DALLAH,2000,0
MAYO-DALLAH,2001,0
MAYO-DALLAH,2002,0
MAYO-DALLAH,2003,0
MAYO-DALLAH,2004,0
MAYO-DALLAH,2005,0
MAYO-DALLAH,2006,0
MAYO-DALLAH,2007,2
MAYO-DALLAH,2008,0
MAYO-DALLAH,2009,4
MAYO-DALLAH,2010,0
MAYO-DALLAH,2011,0
MAYO-DALLAH,2012,0
MAYO-DALLAH,2013,0
MAYO-DALLAH,2014,0
MAYO-DALLAH,2015,0
MAYO-DALLAH,2016,0
MAYO-DALLAH,2017,0
MAYO-DALLAH,2018,0
MAYO-DALLAH,2019,0
MAYO-DALLAH,2020,0
MAYO-DALLAH,2021,4
MAYO-DALLAH,2022,0
MAYO-DALLAH,2023,0
MAYO-DALLAH,2024,4
MAYO-DALLAH,2025,4
MAZABUKA,2000,2
MAZABUKA,2001,65
MAZABUKA,2002,11
MAZABUKA,2003,11
MAZABUKA,2004,74
MAZABUKA,2005,0
MAZABUKA,2006,3
MAZABUKA,2007,6
MAZABUKA,2008,0
MAZABUKA,2009,6
MAZABUKA,2010,8
MAZABUKA,2011,3
MAZABUKA,2012,6
MAZABUKA,2013,0
MAZABUKA,2014,3
MAZABUKA,2015,24
MAZABUKA,2016,0
MAZABUKA,2017,21
MAZABUKA,2018,60
MAZABUKA,2019,52
MAZABUKA,2020,1
MAZABUKA,2021,1
MAZABUKA,2022,6
MAZABUKA,2023,73
MAZABUKA,2024,9
MAZABUKA,2025,1
MAZOWE,2000,0
MAZOWE,2001,74
MAZOWE,2002,29
MAZOWE,2003,20
MAZOWE,2004,73
MAZOWE,2005,0
MAZOWE,2006,0
MAZOWE,2007,59
MAZOWE,2008,0
MAZOWE,2009,22
MAZOWE,2010,3
MAZOWE,2011,4
MAZOWE,2012,8
MAZOWE,2013,0
MAZOWE,2014,6
MAZOWE,2015,38
MAZOWE,2016,0
MAZOWE,2017,20
MAZOWE,2018,33
MAZOWE,2019,85
MAZOWE,2020,16
MAZOWE,2021,10
MAZOWE,2022,0
MAZOWE,2023,85
MAZOWE,2024,8
MAZOWE,2025,7
MAÚA,2000,0
MAÚA,2001,2
MAÚA,2002,20
MAÚA,2003,13
MAÚA,2004,75
MAÚA,2005,11
MAÚA,2006,6
MAÚA,2007,39
MAÚA,2008,11
MAÚA,2009,2
MAÚA,2010,14
MAÚA,2011,11
MAÚA,2012,47
MAÚA,2013,11
MAÚA,2014,28
MAÚA,2015,15
MAÚA,2016,31
MAÚA,2017,28
MAÚA,2018,12
MAÚA,2019,58
MAÚA,2020,8
MAÚA,2021,14
MAÚA,2022,1
MAÚA,2023,58
MAÚA,2024,11
MAÚA,2025,8
MBALA,2000,28
MBALA,2001,5
MBALA,2002,24
MBALA,2003,19
MBALA,2004,44
MBALA,2005,11
MBALA,2006,40
MBALA,2007,3
MBALA,2008,45
MBALA,2009,20
MBALA,2010,14
MBALA,2011,22
MBALA,2012,16
MBALA,2013,5
MBALA,2014,27
MBALA,2015,6
MBALA,2016,3
MBALA,2017,14
MBALA,2018,5
MBALA,2019,5
MBALA,2020,17
MBALA,2021,9
MBALA,2022,23
MBALA,2023,4
MBALA,2024,17
MBALA,2025,2
MBANGWENI,2000,0
MBANGWENI,2001,16
MBANGWENI,2002,21
MBANGWENI,2003,0
MBANGWENI,2004,6
MBANGWENI,2005,0
MBANGWENI,2006,59
MBANGWENI,2007,29
MBANGWENI,2008,16
MBANGWENI,2009,0
MBANGWENI,2010,35
MBANGWENI,2011,17
MBANGWENI,2012,1
MBANGWENI,2013,6
MBANGWENI,2014,4
MBANGWENI,2015,60
MBANGWENI,2016,22
MBANGWENI,2017,14
MBANGWENI,2018,4
MBANGWENI,2019,14
MBANGWENI,2020,2
MBANGWENI,2021,3
MBANGWENI,2022,31
MBANGWENI,2023,42
MBANGWENI,2024,6
MBANGWENI,2025,24
MBARALI,2000,6
MBARALI,2001,0
MBARALI,2002,83
MBARALI,2003,17
MBARALI,2004,64
MBARALI,2005,94
MBARALI,2006,45
MBARALI,2007,0
MBARALI,2008,40
MBARALI,2009,51
MBARALI,2010,22
MBARALI,2011,10
MBARALI,2012,19
MBARALI,2013,6
MBARALI,2014,15
MBARALI,2015,11
MBARALI,2016,46
MBARALI,2017,13
MBARALI,2018,24
MBARALI,2019,0
MBARALI,2020,0
MBARALI,2021,40
MBARALI,2022,5
MBARALI,2023,0
MBARALI,2024,25
MBARALI,2025,8
MBEERE NORTH,2000,73
MBEERE NORTH,2001,43
MBEERE NORTH,2002,0
MBEERE NORTH,2003,3
MBEERE NORTH,2004,0
MBEERE NORTH,2005,0
MBEERE NORTH,2006,0
MBEERE NORTH,2007,36
MBEERE NORTH,2008,55
MBEERE NORTH,2009,88
MBEERE NORTH,2010,0
MBEERE NORTH,2011,0
MBEERE NORTH,2012,12
MBEERE NORTH,2013,0
MBEERE NORTH,2014,20
MBEERE NORTH,2015,0
MBEERE NORTH,2016,0
MBEERE NORTH,2017,0
MBEERE NORTH,2018,0
MBEERE NORTH,2019,20
MBEERE NORTH,2020,0
MBEERE NORTH,2021,19
MBEERE NORTH,2022,88
MBEERE NORTH,2023,10
MBEERE NORTH,2024,0
MBEERE NORTH,2025,0
MBEERE SOUTH,2000,58
MBEERE SOUTH,2001,19
MBEERE SOUTH,2002,0
MBEERE SOUTH,2003,5
MBEERE SOUTH,2004,0
MBEERE SOUTH,2005,0
MBEERE SOUTH,2006,0
MBEERE SOUTH,2007,10
MBEERE SOUTH,2008,48
MBEERE SOUTH,2009,88
MBEERE SOUTH,2010,0
MBEERE SOUTH,2011,0
MBEERE SOUTH,2012,12
MBEERE SOUTH,2013,0
MBEERE SOUTH,2014,9
MBEERE SOUTH,2015,0
MBEERE SOUTH,2016,0
MBEERE SOUTH,2017,7
MBEERE SOUTH,2018,0
MBEERE SOUTH,2019,16
MBEERE SOUTH,2020,0
MBEERE SOUTH,2021,10
MBEERE SOUTH,2022,88
MBEERE SOUTH,2023,45
MBEERE SOUTH,2024,0
MBEERE SOUTH,2025,0
MBERENGWA,2000,0
MBERENGWA,2001,26
MBERENGWA,2002,76
MBERENGWA,2003,27
MBERENGWA,2004,12
MBERENGWA,2005,64
MBERENGWA,2006,0
MBERENGWA,2007,24
MBERENGWA,2008,50
MBERENGWA,2009,18
MBERENGWA,2010,27
MBERENGWA,2011,65
MBERENGWA,2012,93
MBERENGWA,2013,26
MBERENGWA,2014,0
MBERENGWA,2015,48
MBERENGWA,2016,35
MBERENGWA,2017,0
MBERENGWA,2018,16
MBERENGWA,2019,35
MBERENGWA,2020,37
MBERENGWA,2021,0
MBERENGWA,2022,32
MBERENGWA,2023,16
MBERENGWA,2024,98
MBERENGWA,2025,0
MBEYA RURAL,2000,3
MBEYA RURAL,2001,24
MBEYA RURAL,2002,74
MBEYA RURAL,2003,46
MBEYA RURAL,2004,24
MBEYA RURAL,2005,64
MBEYA RURAL,2006,29
MBEYA RURAL,2007,11
MBEYA RURAL,2008,37
MBEYA RURAL,2009,19
MBEYA RURAL,2010,17
MBEYA RURAL,2011,30
MBEYA RURAL,2012,9
MBEYA RURAL,2013,0
MBEYA RURAL,2014,12
MBEYA RURAL,2015,6
MBEYA RURAL,2016,12
MBEYA RURAL,2017,15
MBEYA RURAL,2018,26
MBEYA RURAL,2019,0
MBEYA RURAL,2020,9
MBEYA RURAL,2021,33
MBEYA RURAL,2022,17
MBEYA RURAL,2023,5
MBEYA RURAL,2024,20
MBEYA RURAL,2025,11
MBINGA,2000,19
MBINGA,2001,0
MBINGA,2002,36
MBINGA,2003,23
MBINGA,2004,64
MBINGA,2005,44
MBINGA,2006,16
MBINGA,2007,52
MBINGA,2008,33
MBINGA,2009,20
MBINGA,2010,17
MBINGA,2011,10
MBINGA,2012,15
MBINGA,2013,10
MBINGA,2014,16
MBINGA,2015,14
MBINGA,2016,25
MBINGA,2017,23
MBINGA,2018,15
MBINGA,2019,19
MBINGA,2020,3
MBINGA,2021,12
MBINGA,2022,20
MBINGA,2023,14
MBINGA,2024,47
MBINGA,2025,14
MBOGWE,2000,76
MBOGWE,2001,75
MBOGWE,2002,0
MBOGWE,2003,10
MBOGWE,2004,27
MBOGWE,2005,17
MBOGWE,2006,0
MBOGWE,2007,52
MBOGWE,2008,50
MBOGWE,2009,12
MBOGWE,2010,0
MBOGWE,2011,0
MBOGWE,2012,3
MBOGWE,2013,0
MBOGWE,2014,30
MBOGWE,2015,0
MBOGWE,2016,4
MBOGWE,2017,15
MBOGWE,2018,0
MBOGWE,2019,28
MBOGWE,2020,0
MBOGWE,2021,6
MBOGWE,2022,24
MBOGWE,2023,0
MBOGWE,2024,0
MBOGWE,2025,0
MBOONI,2000,41
MBOONI,2001,0
MBOONI,2002,0
MBOONI,2003,21
MBOONI,2004,0
MBOONI,2005,0
MBOONI,2006,0
MBOONI,2007,0
MBOONI,2008,0
MBOONI,2009,88
MBOONI,2010,0
MBOONI,2011,67
MBOONI,2012,12
MBOONI,2013,0
MBOONI,2014,0
MBOONI,2015,0
MBOONI,2016,0
MBOONI,2017,7
MBOONI,2018,0
MBOONI,2019,19
MBOONI,2020,0
MBOONI,2021,14
MBOONI,2022,88
MBOONI,2023,1
MBOONI,2024,0
MBOONI,2025,0
MBOZI,2000,8
MBOZI,2001,0
MBOZI,2002,88
MBOZI,2003,30
MBOZI,2004,57
MBOZI,2005,71
MBOZI,2006,37
MBOZI,2007,8
MBOZI,2008,55
MBOZI,2009,13
MBOZI,2010,21
MBOZI,2011,27
MBOZI,2012,0
MBOZI,2013,0
MBOZI,2014,4
MBOZI,2015,21
MBOZI,2016,16
MBOZI,2017,9
MBOZI,2018,30
MBOZI,2019,1
MBOZI,2020,9
MBOZI,2021,39
MBOZI,2022,13
MBOZI,2023,2
MBOZI,2024,28
MBOZI,2025,8
MBULU,2000,0
MBULU,2001,24
MBULU,2002,48
MBULU,2003,25
MBULU,2004,25
MBULU,2005,28
MBULU,2006,54
MBULU,2007,39
MBULU,2008,91
MBULU,2009,5
MBULU,2010,51
MBULU,2011,30
MBULU,2012,0
MBULU,2013,1
MBULU,2014,40
MBULU,2015,7
MBULU,2016,52
MBULU,2017,19
MBULU,2018,50
MBULU,2019,0
MBULU,2020,3
MBULU,2021,37
MBULU,2022,16
MBULU,2023,0
MBULU,2024,17
MBULU,2025,9
MBUYE,2000,75
MBUYE,2001,17
MBUYE,2002,31
MBUYE,2003,48
MBUYE,2004,48
MBUYE,2005,19
MBUYE,2006,6
MBUYE,2007,39
MBUYE,2008,18
MBUYE,2009,8
MBUYE,2010,1
MBUYE,2011,2
MBUYE,2012,6
MBUYE,2013,15
MBUYE,2014,20
MBUYE,2015,10
MBUYE,2016,39
MBUYE,2017,5
MBUYE,2018,2
MBUYE,2019,34
MBUYE,2020,0
MBUYE,2021,2
MBUYE,2022,14
MBUYE,2023,0
MBUYE,2024,12
MBUYE,2025,18
MEATU,2000,78
MEATU,2001,0
MEATU,2002,23
MEATU,2003,14
MEATU,2004,7
MEATU,2005,16
MEATU,2006,0
MEATU,2007,14
MEATU,2008,7
MEATU,2009,6
MEATU,2010,0
MEATU,2011,31
MEATU,2012,10
MEATU,2013,0
MEATU,2014,10
MEATU,2015,0
MEATU,2016,5
MEATU,2017,86
MEATU,2018,0
MEATU,2019,25
MEATU,2020,0
MEATU,2021,0
MEATU,2022,27
MEATU,2023,0
MEATU,2024,0
MEATU,2025,0
MECANHELAS,2000,0
MECANHELAS,2001,21
MECANHELAS,2002,2
MECANHELAS,2003,13
MECANHELAS,2004,77
MECANHELAS,2005,7
MECANHELAS,2006,1
MECANHELAS,2007,39
MECANHELAS,2008,0
MECANHELAS,2009,24
MECANHELAS,2010,19
MECANHELAS,2011,8
MECANHELAS,2012,16
MECANHELAS,2013,5
MECANHELAS,2014,0
MECANHELAS,2015,54
MECANHELAS,2016,8
MECANHELAS,2017,62
MECANHELAS,2018,2
MECANHELAS,2019,54
MECANHELAS,2020,0
MECANHELAS,2021,13
MECANHELAS,2022,0
MECANHELAS,2023,70
MECANHELAS,2024,5
MECANHELAS,2025,6
MECONTA,2000,0
MECONTA,2001,9
MECONTA,2002,6
MECONTA,2003,35
MECONTA,2004,69
MECONTA,2005,37
MECONTA,2006,0
MECONTA,2007,21
MECONTA,2008,4
MECONTA,2009,6
MECONTA,2010,5
MECONTA,2011,8
MECONTA,2012,42
MECONTA,2013,0
MECONTA,2014,29
MECONTA,2015,13
MECONTA,2016,46
MECONTA,2017,15
MECONTA,2018,33
MECONTA,2019,62
MECONTA,2020,52
MECONTA,2021,11
MECONTA,2022,0
MECONTA,2023,33
MECONTA,2024,17
MECONTA,2025,2
MECUBURI,2000,0
MECUBURI,2001,5
MECUBURI,2002,12
MECUBURI,2003,27
MECUBURI,2004,68
MECUBURI,2005,38
MECUBURI,2006,0
MECUBURI,2007,24
MECUBURI,2008,6
MECUBURI,2009,8
MECUBURI,2010,8
MECUBURI,2011,8
MECUBURI,2012,32
MECUBURI,2013,0
MECUBURI,2014,0
MECUBURI,2015,14
MECUBURI,2016,46
MECUBURI,2017,58
MECUBURI,2018,2
MECUBURI,2019,63
MECUBURI,2020,30
MECUBURI,2021,10
MECUBURI,2022,0
MECUBURI,2023,17
MECUBURI,2024,16
MECUBURI,2025,0
MEHAKELEGNAW,2000,0
MEHAKELEGNAW,2001,0
MEHAKELEGNAW,2002,1
MEHAKELEGNAW,2003,0
MEHAKELEGNAW,2004,1
MEHAKELEGNAW,2005,0
MEHAKELEGNAW,2006,0
MEHAKELEGNAW,2007,0
MEHAKELEGNAW,2008,0
MEHAKELEGNAW,2009,1
MEHAKELEGNAW,2010,0
MEHAKELEGNAW,2011,0
MEHAKELEGNAW,2012,0
MEHAKELEGNAW,2013,0
MEHAKELEGNAW,2014,0
MEHAKELEGNAW,2015,0
MEHAKELEGNAW,2016,0
MEHAKELEGNAW,2017,1
MEHAKELEGNAW,2018,0
MEHAKELEGNAW,2019,0
MEHAKELEGNAW,2020,0
MEHAKELEGNAW,2021,0
MEHAKELEGNAW,2022,0
MEHAKELEGNAW,2023,1
MEHAKELEGNAW,2024,0
MEHAKELEGNAW,2025,0
MELAKY,2000,5
MELAKY,2001,22
MELAKY,2002,3
MELAKY,2003,29
MELAKY,2004,48
MELAKY,2005,37
MELAKY,2006,35
MELAKY,2007,19
MELAKY,2008,9
MELAKY,2009,3
MELAKY,2010,10
MELAKY,2011,15
MELAKY,2012,21
MELAKY,2013,9
MELAKY,2014,2
MELAKY,2015,14
MELAKY,2016,14
MELAKY,2017,19
MELAKY,2018,11
MELAKY,2019,11
MELAKY,2020,2
MELAKY,2021,13
MELAKY,2022,3
MELAKY,2023,24
MELAKY,2024,25
MELAKY,2025,17
MELUCO,2000,0
MELUCO,2001,4
MELUCO,2002,20
MELUCO,2003,9
MELUCO,2004,46
MELUCO,2005,27
MELUCO,2006,7
MELUCO,2007,35
MELUCO,2008,29
MELUCO,2009,19
MELUCO,2010,24
MELUCO,2011,11
MELUCO,2012,18
MELUCO,2013,13
MELUCO,2014,35
MELUCO,2015,14
MELUCO,2016,36
MELUCO,2017,8
MELUCO,2018,6
MELUCO,2019,53
MELUCO,2020,27
MELUCO,2021,18
MELUCO,2022,36
MELUCO,2023,0
MELUCO,2024,54
MELUCO,2025,7
MEMBA,2000,4
MEMBA,2001,8
MEMBA,2002,16
MEMBA,2003,15
MEMBA,2004,48
MEMBA,2005,20
MEMBA,2006,8
MEMBA,2007,38
MEMBA,2008,9
MEMBA,2009,8
MEMBA,2010,15
MEMBA,2011,13
MEMBA,2012,35
MEMBA,2013,5
MEMBA,2014,44
MEMBA,2015,15
MEMBA,2016,48
MEMBA,2017,16
MEMBA,2018,9
MEMBA,2019,59
MEMBA,2020,31
MEMBA,2021,15
MEMBA,2022,6
MEMBA,2023,4
MEMBA,2024,21
MEMBA,2025,18
MENABE,2000,0
MENABE,2001,18
MENABE,2002,1
MENABE,2003,12
MENABE,2004,45
MENABE,2005,23
MENABE,2006,35
MENABE,2007,11
MENABE,2008,14
MENABE,2009,2
MENABE,2010,0
MENABE,2011,4
MENABE,2012,17
MENABE,2013,17
MENABE,2014,0
MENABE,2015,6
MENABE,2016,11
MENABE,2017,45
MENABE,2018,18
MENABE,2019,64
MENABE,2020,6
MENABE,2021,45
MENABE,2022,3
MENABE,2023,6
MENABE,2024,7
MENABE,2025,26
MENONGUE,2000,11
MENONGUE,2001,13
MENONGUE,2002,16
MENONGUE,2003,0
MENONGUE,2004,0
MENONGUE,2005,7
MENONGUE,2006,3
MENONGUE,2007,24
MENONGUE,2008,60
MENONGUE,2009,9
MENONGUE,2010,2
MENONGUE,2011,20
MENONGUE,2012,70
MENONGUE,2013,19
MENONGUE,2014,64
MENONGUE,2015,3
MENONGUE,2016,13
MENONGUE,2017,1
MENONGUE,2018,85
MENONGUE,2019,0
MENONGUE,2020,33
MENONGUE,2021,25
MENONGUE,2022,62
MENONGUE,2023,64
MENONGUE,2024,26
MENONGUE,2025,1
METARICA,2000,0
METARICA,2001,3
METARICA,2002,17
METARICA,2003,16
METARICA,2004,80
METARICA,2005,13
METARICA,2006,18
METARICA,2007,41
METARICA,2008,11
METARICA,2009,10
METARICA,2010,11
METARICA,2011,15
METARICA,2012,57
METARICA,2013,12
METARICA,2014,22
METARICA,2015,34
METARICA,2016,38
METARICA,2017,33
METARICA,2018,8
METARICA,2019,55
METARICA,2020,8
METARICA,2021,18
METARICA,2022,0
METARICA,2023,58
METARICA,2024,9
METARICA,2025,2
MHLANGATANE,2000,10
MHLANGATANE,2001,17
MHLANGATANE,2002,45
MHLANGATANE,2003,21
MHLANGATANE,2004,19
MHLANGATANE,2005,0
MHLANGATANE,2006,49
MHLANGATANE,2007,15
MHLANGATANE,2008,2
MHLANGATANE,2009,10
MHLANGATANE,2010,23
MHLANGATANE,2011,70
MHLANGATANE,2012,1
MHLANGATANE,2013,0
MHLANGATANE,2014,26
MHLANGATANE,2015,68
MHLANGATANE,2016,0
MHLANGATANE,2017,27
MHLANGATANE,2018,3
MHLANGATANE,2019,9
MHLANGATANE,2020,0
MHLANGATANE,2021,40
MHLANGATANE,2022,13
MHLANGATANE,2023,38
MHLANGATANE,2024,0
MHLANGATANE,2025,4
MHLUME,2000,7
MHLUME,2001,30
MHLUME,2002,50
MHLUME,2003,21
MHLUME,2004,20
MHLUME,2005,0
MHLUME,2006,59
MHLUME,2007,11
MHLUME,2008,1
MHLUME,2009,3
MHLUME,2010,20
MHLUME,2011,45
MHLUME,2012,0
MHLUME,2013,0
MHLUME,2014,19
MHLUME,2015,68
MHLUME,2016,0
MHLUME,2017,28
MHLUME,2018,4
MHLUME,2019,9
MHLUME,2020,0
MHLUME,2021,36
MHLUME,2022,15
MHLUME,2023,37
MHLUME,2024,0
MHLUME,2025,0
MHONDORO-NGEZI,2000,27
MHONDORO-NGEZI,2001,84
MHONDORO-NGEZI,2002,44
MHONDORO-NGEZI,2003,8
MHONDORO-NGEZI,2004,55
MHONDORO-NGEZI,2005,0
MHONDORO-NGEZI,2006,38
MHONDORO-NGEZI,2007,69
MHONDORO-NGEZI,2008,0
MHONDORO-NGEZI,2009,16
MHONDORO-NGEZI,2010,22
MHONDORO-NGEZI,2011,1
MHONDORO-NGEZI,2012,21
MHONDORO-NGEZI,2013,0
MHONDORO-NGEZI,2014,26
MHONDORO-NGEZI,2015,36
MHONDORO-NGEZI,2016,0
MHONDORO-NGEZI,2017,20
MHONDORO-NGEZI,2018,22
MHONDORO-NGEZI,2019,76
MHONDORO-NGEZI,2020,0
MHONDORO-NGEZI,2021,19
MHONDORO-NGEZI,2022,23
MHONDORO-NGEZI,2023,99
MHONDORO-NGEZI,2024,3
MHONDORO-NGEZI,2025,0
MIABI,2000,0
MIABI,2001,0
MIABI,2002,1
MIABI,2003,0
MIABI,2004,0
MIABI,2005,0
MIABI,2006,0
MIABI,2007,0
MIABI,2008,0
MIABI,2009,0
MIABI,2010,0
MIABI,2011,0
MIABI,2012,0
MIABI,2013,0
MIABI,2014,0
MIABI,2015,0
MIABI,2016,0
MIABI,2017,0
MIABI,2018,1
MIABI,2019,0
MIABI,2020,0
MIABI,2021,0
MIABI,2022,0
MIABI,2023,0
MIABI,2024,1
MIABI,2025,0
MICHIKA,2000,0
MICHIKA,2001,0
MICHIKA,2002,0
MICHIKA,2003,0
MICHIKA,2004,0
MICHIKA,2005,0
MICHIKA,2006,11
MICHIKA,2007,24
MICHIKA,2008,0
MICHIKA,2009,17
MICHIKA,2010,0
MICHIKA,2011,0
MICHIKA,2012,0
MICHIKA,2013,4
MICHIKA,2014,0
MICHIKA,2015,38
MICHIKA,2016,0
MICHIKA,2017,0
MICHIKA,2018,0
MICHIKA,2019,0
MICHIKA,2020,24
MICHIKA,2021,24
MICHIKA,2022,22
MICHIKA,2023,0
MICHIKA,2024,15
MICHIKA,2025,33
MIGA,2000,0
MIGA,2001,0
MIGA,2002,1
MIGA,2003,0
MIGA,2004,0
MIGA,2005,0
MIGA,2006,0
MIGA,2007,0
MIGA,2008,0
MIGA,2009,0
MIGA,2010,0
MIGA,2011,0
MIGA,2012,0
MIGA,2013,0
MIGA,2014,0
MIGA,2015,0
MIGA,2016,0
MIGA,2017,0
MIGA,2018,0
MIGA,2019,0
MIGA,2020,0
MIGA,2021,1
MIGA,2022,4
MIGA,2023,2
MIGA,2024,0
MIGA,2025,0
MIKANG,2000,0
MIKANG,2001,13
MIKANG,2002,6
MIKANG,2003,0
MIKANG,2004,0
MIKANG,2005,0
MIKANG,2006,4
MIKANG,2007,33
MIKANG,2008,0
MIKANG,2009,0
MIKANG,2010,0
MIKANG,2011,2
MIKANG,2012,0
MIKANG,2013,0
MIKANG,2014,0
MIKANG,2015,0
MIKANG,2016,0
MIKANG,2017,0
MIKANG,2018,0
MIKANG,2019,0
MIKANG,2020,0
MIKANG,2021,33
MIKANG,2022,4
MIKANG,2023,0
MIKANG,2024,2
MIKANG,2025,8
MILANGE,2000,0
MILANGE,2001,25
MILANGE,2002,0
MILANGE,2003,22
MILANGE,2004,71
MILANGE,2005,0
MILANGE,2006,1
MILANGE,2007,30
MILANGE,2008,0
MILANGE,2009,65
MILANGE,2010,10
MILANGE,2011,6
MILANGE,2012,0
MILANGE,2013,2
MILANGE,2014,6
MILANGE,2015,49
MILANGE,2016,1
MILANGE,2017,32
MILANGE,2018,3
MILANGE,2019,44
MILANGE,2020,0
MILANGE,2021,23
MILANGE,2022,0
MILANGE,2023,68
MILANGE,2024,9
MILANGE,2025,12
MINJIBIR,2000,2
MINJIBIR,2001,0
MINJIBIR,2002,15
MINJIBIR,2003,0
MINJIBIR,2004,0
MINJIBIR,2005,0
MINJIBIR,2006,8
MINJIBIR,2007,0
MINJIBIR,2008,7
MINJIBIR,2009,6
MINJIBIR,2010,2
MINJIBIR,2011,0
MINJIBIR,2012,0
MINJIBIR,2013,0
MINJIBIR,2014,0
MINJIBIR,2015,10
MINJIBIR,2016,0
MINJIBIR,2017,0
MINJIBIR,2018,2
MINJIBIR,2019,0
MINJIBIR,2020,0
MINJIBIR,2021,17
MINJIBIR,2022,0
MINJIBIR,2023,2
MINJIBIR,2024,17
MINJIBIR,2025,0
MINUF,2000,19
MINUF,2001,19
MINUF,2002,0
MINUF,2003,0
MINUF,2004,0
MINUF,2005,0
MINUF,2006,0
MINUF,2007,0
MINUF,2008,0
MINUF,2009,0
MINUF,2010,19
MINUF,2011,0
MINUF,2012,0
MINUF,2013,0
MINUF,2014,19
MINUF,2015,19
MINUF,2016,0
MINUF,2017,0
MINUF,2018,0
MINUF,2019,0
MINUF,2020,0
MINUF,2021,0
MINUF,2022,0
MINUF,2023,0
MINUF,2024,0
MINUF,2025,0
MINUF CITY,2000,19
MINUF CITY,2001,19
MINUF CITY,2002,0
MINUF CITY,2003,0
MINUF CITY,2004,0
MINUF CITY,2005,0
MINUF CITY,2006,0
MINUF CITY,2007,0
MINUF CITY,2008,0
MINUF CITY,2009,0
MINUF CITY,2010,19
MINUF CITY,2011,0
MINUF CITY,2012,0
MINUF CITY,2013,0
MINUF CITY,2014,19
MINUF CITY,2015,19
MINUF CITY,2016,0
MINUF CITY,2017,0
MINUF CITY,2018,0
MINUF CITY,2019,0
MINUF CITY,2020,0
MINUF CITY,2021,0
MINUF CITY,2022,0
MINUF CITY,2023,0
MINUF CITY,2024,0
MINUF CITY,2025,0
MINYA AL-QAMH,2000,19
MINYA AL-QAMH,2001,0
MINYA AL-QAMH,2002,0
MINYA AL-QAMH,2003,0
MINYA AL-QAMH,2004,0
MINYA AL-QAMH,2005,0
MINYA AL-QAMH,2006,0
MINYA AL-QAMH,2007,0
MINYA AL-QAMH,2008,19
MINYA AL-QAMH,2009,19
MINYA AL-QAMH,2010,19
MINYA AL-QAMH,2011,0
MINYA AL-QAMH,2012,0
MINYA AL-QAMH,2013,0
MINYA AL-QAMH,2014,0
MINYA AL-QAMH,2015,19
MINYA AL-QAMH,2016,0
MINYA AL-QAMH,2017,0
MINYA AL-QAMH,2018,0
MINYA AL-QAMH,2019,0
MINYA AL-QAMH,2020,0
MINYA AL-QAMH,2021,0
MINYA AL-QAMH,2022,0
MINYA AL-QAMH,2023,0
MINYA AL-QAMH,2024,0
MINYA AL-QAMH,2025,19
MINYAT AN-NASR,2000,0
MINYAT AN-NASR,2001,19
MINYAT AN-NASR,2002,0
MINYAT AN-NASR,2003,0
MINYAT AN-NASR,2004,0
MINYAT AN-NASR,2005,19
MINYAT AN-NASR,2006,0
MINYAT AN-NASR,2007,0
MINYAT AN-NASR,2008,0
MINYAT AN-NASR,2009,0
MINYAT AN-NASR,2010,8
MINYAT AN-NASR,2011,0
MINYAT AN-NASR,2012,0
MINYAT AN-NASR,2013,0
MINYAT AN-NASR,2014,0
MINYAT AN-NASR,2015,0
MINYAT AN-NASR,2016,0
MINYAT AN-NASR,2017,0
MINYAT AN-NASR,2018,19
MINYAT AN-NASR,2019,0
MINYAT AN-NASR,2020,0
MINYAT AN-NASR,2021,0
MINYAT AN-NASR,2022,0
MINYAT AN-NASR,2023,0
MINYAT AN-NASR,2024,0
MINYAT AN-NASR,2025,19
MION,2000,0
MION,2001,0
MION,2002,0
MION,2003,0
MION,2004,4
MION,2005,0
MION,2006,1
MION,2007,0
MION,2008,0
MION,2009,0
MION,2010,0
MION,2011,4
MION,2012,0
MION,2013,0
